id,account,password,nickname,diamonds,gold,±¸×¢
730,12345670730,102574,cs730,100,0,
731,12345670731,442737,cs731,100,0,
732,12345670732,859161,cs732,100,0,
733,12345670733,778865,cs733,100,0,
734,12345670734,537030,cs734,100,0,
735,12345670735,638052,cs735,100,0,
736,12345670736,506979,cs736,100,0,
737,12345670737,217945,cs737,100,0,
738,12345670738,803650,cs738,100,0,
739,12345670739,705796,cs739,100,0,
740,12345670740,872409,cs740,100,0,
741,12345670741,390733,cs741,100,0,
742,12345670742,543100,cs742,100,0,
743,12345670743,273562,cs743,100,0,
744,12345670744,126137,cs744,100,0,
745,12345670745,402043,cs745,100,0,
746,12345670746,172059,cs746,100,0,
747,12345670747,104068,cs747,100,0,
748,12345670748,783703,cs748,100,0,
749,12345670749,933591,cs749,100,0,
750,12345670750,335083,cs750,100,0,
751,12345670751,585093,cs751,100,0,
752,12345670752,907192,cs752,100,0,
753,12345670753,300186,cs753,100,0,
754,12345670754,705236,cs754,100,0,
755,12345670755,257242,cs755,100,0,
756,12345670756,635829,cs756,100,0,
757,12345670757,851736,cs757,100,0,
758,12345670758,335095,cs758,100,0,
759,12345670759,304653,cs759,100,0,
760,12345670760,165240,cs760,100,0,
761,12345670761,814931,cs761,100,0,
762,12345670762,443961,cs762,100,0,
763,12345670763,787216,cs763,100,0,
764,12345670764,344212,cs764,100,0,
765,12345670765,288778,cs765,100,0,
766,12345670766,940158,cs766,100,0,
767,12345670767,145205,cs767,100,0,
768,12345670768,861596,cs768,100,0,
769,12345670769,567564,cs769,100,0,
770,12345670770,328046,cs770,100,0,
771,12345670771,734599,cs771,100,0,
772,12345670772,117294,cs772,100,0,
773,12345670773,898699,cs773,100,0,
774,12345670774,906701,cs774,100,0,
775,12345670775,939644,cs775,100,0,
776,12345670776,398277,cs776,100,0,
777,12345670777,469486,cs777,100,0,
778,12345670778,904723,cs778,100,0,
779,12345670779,574195,cs779,100,0,
780,12345670780,172798,cs780,100,0,
781,12345670781,221915,cs781,100,0,
782,12345670782,912732,cs782,100,0,
783,12345670783,962158,cs783,100,0,
784,12345670784,230059,cs784,100,0,
785,12345670785,629936,cs785,100,0,
786,12345670786,443497,cs786,100,0,
787,12345670787,234725,cs787,100,0,
788,12345670788,160805,cs788,100,0,
789,12345670789,619421,cs789,100,0,
790,12345670790,648150,cs790,100,0,
791,12345670791,313949,cs791,100,0,
792,12345670792,266245,cs792,100,0,
793,12345670793,118993,cs793,100,0,
794,12345670794,190040,cs794,100,0,
795,12345670795,765496,cs795,100,0,
796,12345670796,985292,cs796,100,0,
797,12345670797,503280,cs797,100,0,
798,12345670798,817749,cs798,100,0,
799,12345670799,578087,cs799,100,0,
800,12345670800,874932,cs800,100,0,
801,12345670801,484553,cs801,100,0,
802,12345670802,849651,cs802,100,0,
803,12345670803,421759,cs803,100,0,
804,12345670804,607223,cs804,100,0,
805,12345670805,719044,cs805,100,0,
806,12345670806,197431,cs806,100,0,
807,12345670807,688752,cs807,100,0,
808,12345670808,125117,cs808,100,0,
809,12345670809,180977,cs809,100,0,
810,12345670810,923084,cs810,100,0,
811,12345670811,482735,cs811,100,0,
812,12345670812,119471,cs812,100,0,
813,12345670813,829178,cs813,100,0,
814,12345670814,291270,cs814,100,0,
815,12345670815,513713,cs815,100,0,
816,12345670816,822405,cs816,100,0,
817,12345670817,484557,cs817,100,0,
818,12345670818,893517,cs818,100,0,
819,12345670819,968825,cs819,100,0,
820,12345670820,323133,cs820,100,0,
821,12345670821,502683,cs821,100,0,
822,12345670822,764231,cs822,100,0,
823,12345670823,618907,cs823,100,0,
824,12345670824,224327,cs824,100,0,
825,12345670825,605934,cs825,100,0,
826,12345670826,365056,cs826,100,0,
827,12345670827,446647,cs827,100,0,
828,12345670828,192279,cs828,100,0,
829,12345670829,865390,cs829,100,0,
830,12345670830,681771,cs830,100,0,
831,12345670831,340062,cs831,100,0,
832,12345670832,948808,cs832,100,0,
833,12345670833,532514,cs833,100,0,
834,12345670834,195093,cs834,100,0,
835,12345670835,650037,cs835,100,0,
836,12345670836,928512,cs836,100,0,
837,12345670837,747360,cs837,100,0,
838,12345670838,503250,cs838,100,0,
839,12345670839,798450,cs839,100,0,
840,12345670840,693231,cs840,100,0,
841,12345670841,953942,cs841,100,0,
842,12345670842,981034,cs842,100,0,
843,12345670843,327843,cs843,100,0,
844,12345670844,972331,cs844,100,0,
845,12345670845,365605,cs845,100,0,
846,12345670846,304429,cs846,100,0,
847,12345670847,667578,cs847,100,0,
848,12345670848,501383,cs848,100,0,
849,12345670849,838046,cs849,100,0,
850,12345670850,247428,cs850,100,0,
851,12345670851,254723,cs851,100,0,
852,12345670852,927457,cs852,100,0,
853,12345670853,634973,cs853,100,0,
854,12345670854,928682,cs854,100,0,
855,12345670855,373845,cs855,100,0,
856,12345670856,540568,cs856,100,0,
857,12345670857,575313,cs857,100,0,
858,12345670858,311603,cs858,100,0,
859,12345670859,972107,cs859,100,0,
860,12345670860,311544,cs860,100,0,
861,12345670861,271504,cs861,100,0,
862,12345670862,967083,cs862,100,0,
863,12345670863,282866,cs863,100,0,
864,12345670864,353200,cs864,100,0,
865,12345670865,249597,cs865,100,0,
866,12345670866,279402,cs866,100,0,
867,12345670867,473415,cs867,100,0,
868,12345670868,418159,cs868,100,0,
869,12345670869,349812,cs869,100,0,
870,12345670870,239283,cs870,100,0,
871,12345670871,353885,cs871,100,0,
872,12345670872,446474,cs872,100,0,
873,12345670873,310519,cs873,100,0,
874,12345670874,262995,cs874,100,0,
875,12345670875,436040,cs875,100,0,
876,12345670876,420543,cs876,100,0,
877,12345670877,918332,cs877,100,0,
878,12345670878,263830,cs878,100,0,
879,12345670879,490146,cs879,100,0,
880,12345670880,662617,cs880,100,0,
881,12345670881,670347,cs881,100,0,
882,12345670882,906431,cs882,100,0,
883,12345670883,231753,cs883,100,0,
884,12345670884,933844,cs884,100,0,
885,12345670885,504406,cs885,100,0,
886,12345670886,282153,cs886,100,0,
887,12345670887,555170,cs887,100,0,
888,12345670888,684726,cs888,100,0,
889,12345670889,754773,cs889,100,0,
890,12345670890,687405,cs890,100,0,
891,12345670891,693160,cs891,100,0,
892,12345670892,315297,cs892,100,0,
893,12345670893,142888,cs893,100,0,
894,12345670894,659927,cs894,100,0,
895,12345670895,934718,cs895,100,0,
896,12345670896,839509,cs896,100,0,
897,12345670897,104399,cs897,100,0,
898,12345670898,250291,cs898,100,0,
899,12345670899,676034,cs899,100,0,
900,12345670900,511702,cs900,100,0,
901,12345670901,172736,cs901,100,0,
902,12345670902,422583,cs902,100,0,
903,12345670903,602092,cs903,100,0,
904,12345670904,871488,cs904,100,0,
905,12345670905,500533,cs905,100,0,
906,12345670906,865778,cs906,100,0,
907,12345670907,408747,cs907,100,0,
908,12345670908,507490,cs908,100,0,
909,12345670909,730648,cs909,100,0,
910,12345670910,437006,cs910,100,0,
911,12345670911,641147,cs911,100,0,
912,12345670912,927078,cs912,100,0,
913,12345670913,486182,cs913,100,0,
914,12345670914,111253,cs914,100,0,
915,12345670915,717069,cs915,100,0,
916,12345670916,886511,cs916,100,0,
917,12345670917,946447,cs917,100,0,
918,12345670918,492404,cs918,100,0,
919,12345670919,281516,cs919,100,0,
920,12345670920,443556,cs920,100,0,
921,12345670921,581582,cs921,100,0,
922,12345670922,772279,cs922,100,0,
923,12345670923,793225,cs923,100,0,
924,12345670924,347571,cs924,100,0,
925,12345670925,607532,cs925,100,0,
926,12345670926,444242,cs926,100,0,
927,12345670927,987572,cs927,100,0,
928,12345670928,299735,cs928,100,0,
929,12345670929,708930,cs929,100,0,
930,12345670930,851888,cs930,100,0,
931,12345670931,267503,cs931,100,0,
932,12345670932,989774,cs932,100,0,
933,12345670933,660093,cs933,100,0,
934,12345670934,147814,cs934,100,0,
935,12345670935,127209,cs935,100,0,
936,12345670936,604390,cs936,100,0,
937,12345670937,599267,cs937,100,0,
938,12345670938,981498,cs938,100,0,
939,12345670939,267323,cs939,100,0,
940,12345670940,860430,cs940,100,0,
941,12345670941,119143,cs941,100,0,
942,12345670942,763194,cs942,100,0,
943,12345670943,574053,cs943,100,0,
944,12345670944,274101,cs944,100,0,
945,12345670945,145110,cs945,100,0,
946,12345670946,217179,cs946,100,0,
947,12345670947,990524,cs947,100,0,
948,12345670948,816016,cs948,100,0,
949,12345670949,401820,cs949,100,0,
950,12345670950,820328,cs950,100,0,
951,12345670951,815770,cs951,100,0,
952,12345670952,594737,cs952,100,0,
953,12345670953,755655,cs953,100,0,
954,12345670954,694017,cs954,100,0,
955,12345670955,892647,cs955,100,0,
956,12345670956,893773,cs956,100,0,
957,12345670957,919998,cs957,100,0,
958,12345670958,468561,cs958,100,0,
959,12345670959,833198,cs959,100,0,
960,12345670960,770752,cs960,100,0,
961,12345670961,832031,cs961,100,0,
962,12345670962,773294,cs962,100,0,
963,12345670963,267327,cs963,100,0,
964,12345670964,891293,cs964,100,0,
965,12345670965,116546,cs965,100,0,
966,12345670966,546857,cs966,100,0,
967,12345670967,241576,cs967,100,0,
968,12345670968,189115,cs968,100,0,
969,12345670969,375564,cs969,100,0,
970,12345670970,877824,cs970,100,0,
971,12345670971,322742,cs971,100,0,
972,12345670972,708978,cs972,100,0,
973,12345670973,439379,cs973,100,0,
974,12345670974,287869,cs974,100,0,
975,12345670975,517307,cs975,100,0,
976,12345670976,421007,cs976,100,0,
977,12345670977,502597,cs977,100,0,
978,12345670978,188577,cs978,100,0,
979,12345670979,323947,cs979,100,0,
980,12345670980,395389,cs980,100,0,
981,12345670981,583549,cs981,100,0,
982,12345670982,657210,cs982,100,0,
983,12345670983,669192,cs983,100,0,
984,12345670984,943721,cs984,100,0,
985,12345670985,782003,cs985,100,0,
986,12345670986,941028,cs986,100,0,
987,12345670987,844143,cs987,100,0,
988,12345670988,209991,cs988,100,0,
989,12345670989,836125,cs989,100,0,
990,12345670990,988508,cs990,100,0,
991,12345670991,260607,cs991,100,0,
992,12345670992,401109,cs992,100,0,
993,12345670993,227051,cs993,100,0,
994,12345670994,182162,cs994,100,0,
995,12345670995,613169,cs995,100,0,
996,12345670996,359182,cs996,100,0,
997,12345670997,153272,cs997,100,0,
998,12345670998,682137,cs998,100,0,
999,12345670999,833723,cs999,100,0,
1000,12345671000,761577,cs1000,100,0,
1001,12345671001,550410,cs1001,100,0,
1002,12345671002,853144,cs1002,100,0,
1003,12345671003,529739,cs1003,100,0,
1004,12345671004,719705,cs1004,100,0,
1005,12345671005,757062,cs1005,100,0,
1006,12345671006,544957,cs1006,100,0,
1007,12345671007,656672,cs1007,100,0,
1008,12345671008,869722,cs1008,100,0,
1009,12345671009,321633,cs1009,100,0,
1010,12345671010,265626,cs1010,100,0,
1011,12345671011,964154,cs1011,100,0,
1012,12345671012,418377,cs1012,100,0,
1013,12345671013,995281,cs1013,100,0,
1014,12345671014,672881,cs1014,100,0,
1015,12345671015,477746,cs1015,100,0,
1016,12345671016,640518,cs1016,100,0,
1017,12345671017,206459,cs1017,100,0,
1018,12345671018,287023,cs1018,100,0,
1019,12345671019,253534,cs1019,100,0,
1020,12345671020,895039,cs1020,100,0,
1021,12345671021,652505,cs1021,100,0,
1022,12345671022,258514,cs1022,100,0,
1023,12345671023,213311,cs1023,100,0,
1024,12345671024,227539,cs1024,100,0,
1025,12345671025,604867,cs1025,100,0,
1026,12345671026,828203,cs1026,100,0,
1027,12345671027,811696,cs1027,100,0,
1028,12345671028,422953,cs1028,100,0,
1029,12345671029,980360,cs1029,100,0,
1030,12345671030,692964,cs1030,100,0,
1031,12345671031,578906,cs1031,100,0,
1032,12345671032,527516,cs1032,100,0,
1033,12345671033,111733,cs1033,100,0,
1034,12345671034,551783,cs1034,100,0,
1035,12345671035,887978,cs1035,100,0,
1036,12345671036,306656,cs1036,100,0,
1037,12345671037,602969,cs1037,100,0,
1038,12345671038,444803,cs1038,100,0,
1039,12345671039,956619,cs1039,100,0,
1040,12345671040,718642,cs1040,100,0,
1041,12345671041,860464,cs1041,100,0,
1042,12345671042,345247,cs1042,100,0,
1043,12345671043,364857,cs1043,100,0,
1044,12345671044,800403,cs1044,100,0,
1045,12345671045,857710,cs1045,100,0,
1046,12345671046,498200,cs1046,100,0,
1047,12345671047,834770,cs1047,100,0,
1048,12345671048,619523,cs1048,100,0,
1049,12345671049,301366,cs1049,100,0,
1050,12345671050,383385,cs1050,100,0,
1051,12345671051,447274,cs1051,100,0,
1052,12345671052,949979,cs1052,100,0,
1053,12345671053,177926,cs1053,100,0,
1054,12345671054,474123,cs1054,100,0,
1055,12345671055,788151,cs1055,100,0,
1056,12345671056,545922,cs1056,100,0,
1057,12345671057,788070,cs1057,100,0,
1058,12345671058,125028,cs1058,100,0,
1059,12345671059,300546,cs1059,100,0,
1060,12345671060,373467,cs1060,100,0,
1061,12345671061,998664,cs1061,100,0,
1062,12345671062,569936,cs1062,100,0,
1063,12345671063,904665,cs1063,100,0,
1064,12345671064,366228,cs1064,100,0,
1065,12345671065,636778,cs1065,100,0,
1066,12345671066,225872,cs1066,100,0,
1067,12345671067,741983,cs1067,100,0,
1068,12345671068,228813,cs1068,100,0,
1069,12345671069,301771,cs1069,100,0,
1070,12345671070,298534,cs1070,100,0,
1071,12345671071,811445,cs1071,100,0,
1072,12345671072,608941,cs1072,100,0,
1073,12345671073,439269,cs1073,100,0,
1074,12345671074,737445,cs1074,100,0,
1075,12345671075,995841,cs1075,100,0,
1076,12345671076,851711,cs1076,100,0,
1077,12345671077,859923,cs1077,100,0,
1078,12345671078,158824,cs1078,100,0,
1079,12345671079,636393,cs1079,100,0,
1080,12345671080,793919,cs1080,100,0,
1081,12345671081,397244,cs1081,100,0,
1082,12345671082,178393,cs1082,100,0,
1083,12345671083,187991,cs1083,100,0,
1084,12345671084,503949,cs1084,100,0,
1085,12345671085,334356,cs1085,100,0,
1086,12345671086,270909,cs1086,100,0,
1087,12345671087,763981,cs1087,100,0,
1088,12345671088,189784,cs1088,100,0,
1089,12345671089,592624,cs1089,100,0,
1090,12345671090,687712,cs1090,100,0,
1091,12345671091,260849,cs1091,100,0,
1092,12345671092,841577,cs1092,100,0,
1093,12345671093,541215,cs1093,100,0,
1094,12345671094,371042,cs1094,100,0,
1095,12345671095,573748,cs1095,100,0,
1096,12345671096,741078,cs1096,100,0,
1097,12345671097,592691,cs1097,100,0,
1098,12345671098,970732,cs1098,100,0,
1099,12345671099,690700,cs1099,100,0,
1100,12345671100,108681,cs1100,100,0,
1101,12345671101,244768,cs1101,100,0,
1102,12345671102,217521,cs1102,100,0,
1103,12345671103,635155,cs1103,100,0,
1104,12345671104,307835,cs1104,100,0,
1105,12345671105,690469,cs1105,100,0,
1106,12345671106,507205,cs1106,100,0,
1107,12345671107,733165,cs1107,100,0,
1108,12345671108,334098,cs1108,100,0,
1109,12345671109,765968,cs1109,100,0,
1110,12345671110,566694,cs1110,100,0,
1111,12345671111,232926,cs1111,100,0,
1112,12345671112,325790,cs1112,100,0,
1113,12345671113,669819,cs1113,100,0,
1114,12345671114,624840,cs1114,100,0,
1115,12345671115,453098,cs1115,100,0,
1116,12345671116,735954,cs1116,100,0,
1117,12345671117,292086,cs1117,100,0,
1118,12345671118,981359,cs1118,100,0,
1119,12345671119,484388,cs1119,100,0,
1120,12345671120,209498,cs1120,100,0,
1121,12345671121,333622,cs1121,100,0,
1122,12345671122,692415,cs1122,100,0,
1123,12345671123,198002,cs1123,100,0,
1124,12345671124,288696,cs1124,100,0,
1125,12345671125,643263,cs1125,100,0,
1126,12345671126,378927,cs1126,100,0,
1127,12345671127,483393,cs1127,100,0,
1128,12345671128,394344,cs1128,100,0,
1129,12345671129,170942,cs1129,100,0,
1130,12345671130,922291,cs1130,100,0,
1131,12345671131,971826,cs1131,100,0,
1132,12345671132,215651,cs1132,100,0,
1133,12345671133,841764,cs1133,100,0,
1134,12345671134,243959,cs1134,100,0,
1135,12345671135,434791,cs1135,100,0,
1136,12345671136,408393,cs1136,100,0,
1137,12345671137,608072,cs1137,100,0,
1138,12345671138,202896,cs1138,100,0,
1139,12345671139,678625,cs1139,100,0,
1140,12345671140,905331,cs1140,100,0,
1141,12345671141,359148,cs1141,100,0,
1142,12345671142,796999,cs1142,100,0,
1143,12345671143,724965,cs1143,100,0,
1144,12345671144,693904,cs1144,100,0,
1145,12345671145,364148,cs1145,100,0,
1146,12345671146,267147,cs1146,100,0,
1147,12345671147,558724,cs1147,100,0,
1148,12345671148,920922,cs1148,100,0,
1149,12345671149,514611,cs1149,100,0,
1150,12345671150,498983,cs1150,100,0,
1151,12345671151,656847,cs1151,100,0,
1152,12345671152,204823,cs1152,100,0,
1153,12345671153,988484,cs1153,100,0,
1154,12345671154,439689,cs1154,100,0,
1155,12345671155,336222,cs1155,100,0,
1156,12345671156,346938,cs1156,100,0,
1157,12345671157,754827,cs1157,100,0,
1158,12345671158,272476,cs1158,100,0,
1159,12345671159,378837,cs1159,100,0,
1160,12345671160,725020,cs1160,100,0,
1161,12345671161,107583,cs1161,100,0,
1162,12345671162,476290,cs1162,100,0,
1163,12345671163,444508,cs1163,100,0,
1164,12345671164,556294,cs1164,100,0,
1165,12345671165,281508,cs1165,100,0,
1166,12345671166,197023,cs1166,100,0,
1167,12345671167,296304,cs1167,100,0,
1168,12345671168,848469,cs1168,100,0,
1169,12345671169,998550,cs1169,100,0,
1170,12345671170,182820,cs1170,100,0,
1171,12345671171,267753,cs1171,100,0,
1172,12345671172,423785,cs1172,100,0,
1173,12345671173,309229,cs1173,100,0,
1174,12345671174,757737,cs1174,100,0,
1175,12345671175,541020,cs1175,100,0,
1176,12345671176,134786,cs1176,100,0,
1177,12345671177,425229,cs1177,100,0,
1178,12345671178,787321,cs1178,100,0,
1179,12345671179,433335,cs1179,100,0,
1180,12345671180,557100,cs1180,100,0,
1181,12345671181,539834,cs1181,100,0,
1182,12345671182,147380,cs1182,100,0,
1183,12345671183,880317,cs1183,100,0,
1184,12345671184,255047,cs1184,100,0,
1185,12345671185,999419,cs1185,100,0,
1186,12345671186,309901,cs1186,100,0,
1187,12345671187,171356,cs1187,100,0,
1188,12345671188,276306,cs1188,100,0,
1189,12345671189,665169,cs1189,100,0,
1190,12345671190,236533,cs1190,100,0,
1191,12345671191,235702,cs1191,100,0,
1192,12345671192,239289,cs1192,100,0,
1193,12345671193,810841,cs1193,100,0,
1194,12345671194,307757,cs1194,100,0,
1195,12345671195,932721,cs1195,100,0,
1196,12345671196,780743,cs1196,100,0,
1197,12345671197,744196,cs1197,100,0,
1198,12345671198,152485,cs1198,100,0,
1199,12345671199,553606,cs1199,100,0,
1200,12345671200,678399,cs1200,100,0,
1201,12345671201,588741,cs1201,100,0,
1202,12345671202,675411,cs1202,100,0,
1203,12345671203,248076,cs1203,100,0,
1204,12345671204,770115,cs1204,100,0,
1205,12345671205,524700,cs1205,100,0,
1206,12345671206,735764,cs1206,100,0,
1207,12345671207,866994,cs1207,100,0,
1208,12345671208,399180,cs1208,100,0,
1209,12345671209,991708,cs1209,100,0,
1210,12345671210,682941,cs1210,100,0,
1211,12345671211,285895,cs1211,100,0,
1212,12345671212,773020,cs1212,100,0,
1213,12345671213,731807,cs1213,100,0,
1214,12345671214,567298,cs1214,100,0,
1215,12345671215,857318,cs1215,100,0,
1216,12345671216,729570,cs1216,100,0,
1217,12345671217,542016,cs1217,100,0,
1218,12345671218,201131,cs1218,100,0,
1219,12345671219,188684,cs1219,100,0,
1220,12345671220,782220,cs1220,100,0,
1221,12345671221,531575,cs1221,100,0,
1222,12345671222,680186,cs1222,100,0,
1223,12345671223,124371,cs1223,100,0,
1224,12345671224,927218,cs1224,100,0,
1225,12345671225,131870,cs1225,100,0,
1226,12345671226,247921,cs1226,100,0,
1227,12345671227,195726,cs1227,100,0,
1228,12345671228,140912,cs1228,100,0,
1229,12345671229,315603,cs1229,100,0,
1230,12345671230,549136,cs1230,100,0,
1231,12345671231,416627,cs1231,100,0,
1232,12345671232,767689,cs1232,100,0,
1233,12345671233,638110,cs1233,100,0,
1234,12345671234,700973,cs1234,100,0,
1235,12345671235,955233,cs1235,100,0,
1236,12345671236,103801,cs1236,100,0,
